county,state,msa,pmsa,popdensity,pop,popchange,age6574,age75,crime,college,income,farm,democrat,republican,Perot,white,black,turnout
Franklin,NE,,,7,3938,-11.5,12.60000038,13.89999962,1158,11.80000019,24232,19.10000038,24.10000038,48.79999924,26.60000038,99.41594696,0.152361602,50.27933121
Frontier,NE,,,3,3101,-14.89999962,8.800000191,8.899999619,1502,10.5,23977,27.5,19.20000076,50,30.5,99.12931061,0.032247663,50.66107559
Furnas,NE,,,8,5553,-13.69999981,11.89999962,15.5,874,12,21811,14.39999962,22.29999924,48.70000076,28.70000076,99.31568146,0.072033137,50.44120407
Gage,NE,,,26,22794,-7.599999905,9.800000191,9.899999619,3339,11.30000019,28123,12.10000038,32.90000153,39.70000076,27.10000038,98.84179688,0.197420374,44.19145203
Garden,NE,,,1,2460,-17,11.89999962,12.10000038,2297,13.89999962,22750,22.70000076,16.29999924,53.5,29.5,99.7967453,0,52.96747971
Garfield,NE,,,4,2141,-11.60000038,11.30000019,12.80000019,185,12.89999962,21769,23.10000038,20.29999924,54.70000076,24.79999924,99.62634277,0,50.77066803
Gosper,NE,,,4,1928,-5.900000095,11.5,9.800000191,2982,13.89999962,29211,28.10000038,24.20000076,46.90000153,28.29999924,99.94813538,0,54.35684586
Grant,NE,,,1,769,-10.69999981,9.5,5.900000095,258,14.60000038,23015,14.30000019,16.70000076,55,27.60000038,98.82965088,0,58.38751602
Greeley,NE,,,5,3006,-15.10000038,9.800000191,11,132,11.5,22750,27.10000038,30.70000076,41.40000153,27.89999962,99.76713562,0,47.17232132
Hall,NE,,,91,48925,4.199999809,7.699999809,6.599999905,6256,14.60000038,30822,2.799999952,26.70000076,44.79999924,28.10000038,96.60296631,0.296371996,42.29330444
Hamilton,NE,,,17,8862,-3.5,8,8.100000381,2113,13,28886,18.39999962,21.60000038,51.70000076,26.39999962,99.42450714,0.10155721,51.89573288
Harlan,NE,,,7,3810,-13.69999981,12.69999981,11.30000019,2523,12.89999962,23304,20,23.10000038,46.90000153,29.5,99.84252167,0.052493438,55.43307114
Hayes,NE,,,2,1222,-12.80000019,10.80000019,7.199999809,568,10.69999981,23500,38.40000153,13,55.40000153,31.70000076,99.67266846,0,53.51882172
Hitchcock,NE,,,5,3750,-13,10.5,10.89999962,608,12.10000038,23861,18.5,20.70000076,47.59999847,31.20000076,99.54666901,0,46.15999985
Holt,NE,,,5,12599,-8.100000381,9,8.399999619,503,12.80000019,25444,19.5,14.60000038,54.90000153,30.10000038,99.50789642,0.023811413,45.26549911
Hooker,NE,,,1,793,-26.5,12.89999962,14.89999962,375,13.5,23250,7.900000095,15.39999962,62.20000076,22.39999962,99.87389374,0,57.37704849
Howard,NE,,,11,6055,-8.399999619,9.600000381,9.300000191,1833,8.600000381,26054,24.60000038,27.10000038,39.70000076,32.79999924,99.42196655,0.016515277,47.36581421
Jefferson,NE,,,15,8759,-13.10000038,11.80000019,11.80000019,1946,12.69999981,27284,17.79999924,33.5,39.70000076,26.20000076,99.44057465,0.045667313,51.27297592
Johnson,NE,,,12,4673,-12.69999981,11.39999962,12.19999981,1400,8.5,24949,24.79999924,34.79999924,37.5,27.20000076,97.17526245,0.02139953,50.50288773
Kearney,NE,,,13,6629,-7.400000095,8.699999809,8.800000191,1899,17.89999962,29958,9.5,19.79999924,53.79999924,25.89999962,99.24573517,0,49.08734512
Keith,NE,,,8,8584,-10.60000038,9.399999619,7.5,3786,13.10000038,26202,4.400000095,18.79999924,51.79999924,29,97.89142609,0.116495803,45.39841461
Keya Paha,NE,,,1,1029,-26.60000038,11.80000019,9.300000191,385,8.100000381,20850,42.59999847,16.60000038,58.29999924,25,99.90281677,0,61.32167053
Kimball,NE,,,4,4108,-17.70000076,10.60000038,8.399999619,2919,12.69999981,27000,10.69999981,22.79999924,52.09999847,24.60000038,99.17234802,0.048685491,43.52482986
Knox,NE,,,8,9534,-18.60000038,11.89999962,11.89999962,1081,8.800000191,22488,28.20000076,22.70000076,49.5,27.39999962,94.72414398,0,44.71365738
Lancaster,NE,4360,,262,213641,13.80000019,5.900000095,4.900000095,7613,27.60000038,36467,1.399999976,39.29999924,39.5,20.79999924,94.86147308,2.180761099,49.07438278
Lincoln,NE,,,13,32508,-9.199999809,8.199999809,7.099999905,5255,14.19999981,31758,5.800000191,33,45.09999847,21.70000076,96.45010376,0.292235762,47.96665573
Logan,NE,,,1,878,-13,8.199999809,7.099999905,113,13.39999962,23047,37.40000153,17.70000076,60.09999847,21.70000076,99.43052673,0.341685653,51.36674118
Loup,NE,,,1,683,-18.70000076,10.5,8.199999809,0,9.800000191,21417,54.59999847,14.89999962,59.90000153,24.70000076,99.85358429,0,56.95461273
McPherson,NE,,,1,546,-11,10.30000019,9.5,363,9,21786,65.80000305,14.89999962,66,18.79999924,99.81684875,0.183150187,60.25640869
Madison,NE,,,58,32655,5.300000191,7.400000095,7.400000095,4072,13.19999981,29760,6.599999905,17.10000038,57.20000076,25.39999962,97.17960358,0.728831708,42.06400299
Merrick,NE,,,17,8042,-10,8.800000191,8.899999619,1614,11.69999981,26184,18.70000076,22.70000076,48.59999847,28.10000038,99.4280014,0.037304152,47.38871002
Morrill,NE,,,4,5423,-12.89999962,9.199999809,9.600000381,1535,12.69999981,24476,17.10000038,22.89999962,46.90000153,29.79999924,95.92476654,0.018439978,46.5609436
Nance,NE,,,10,4275,-10.60000038,9.600000381,10,997,10.69999981,24571,22.29999924,28.10000038,42.79999924,28.60000038,99.41520691,0.023391813,46.47953033
Nemaha,NE,,,19,7980,-5.599999905,9.100000381,9.600000381,757,18.5,29654,11.80000019,28.79999924,44,26.5,98.6967392,0.902255654,48.29573822
Nuckolls,NE,,,10,5786,-17,11.5,12,360,10.10000038,25140,20.5,28.20000076,43.20000076,27.89999962,99.79260254,0.017283097,51.08883667
Otoe,NE,,,23,14252,-5.800000191,10.30000019,10.39999962,2141,13.10000038,28627,15.69999981,29.79999924,43.29999924,26.29999924,99.20011139,0.175413981,47.97923279
Pawnee,NE,,,7,3317,-19.10000038,14.80000019,13.80000019,1046,11.10000038,23072,27.29999924,31.29999924,37.09999847,31.29999924,99.608078,0.090443172,54.50708389
Perkins,NE,,,4,3367,-12.5,10.30000019,10.19999981,883,16.70000076,26744,18.10000038,18,50.5,31.29999924,98.60409546,0,49.48025131
Phelps,NE,,,18,9715,0,8.300000191,9.5,2632,15.5,31989,11,16.89999962,56.20000076,26.5,99.36180878,0.051466804,50.37570953
Pierce,NE,,,14,7827,-8.199999809,9.699999809,9.5,937,9.100000381,26916,27.39999962,17.20000076,52,30.39999962,99.42506409,0,45.5091362
Platte,NE,,,44,29820,4.400000095,7.300000191,6,2921,12.80000019,31343,11.19999981,17.39999962,55.79999924,26.39999962,99.00402069,0.181086525,46.35479355
Polk,NE,,,12,5675,-13.30000019,10.89999962,12.10000038,2045,12.39999962,29974,24.20000076,22.70000076,49.20000076,27.79999924,99.24229431,0.017621145,51.38325882
Red Willow,NE,,,16,11705,-10,9.100000381,8.100000381,1761,14.89999962,27740,5.300000191,21.89999962,46.70000076,31.20000076,98.82955933,0.111063644,45.47629166
Richardson,NE,,,18,9937,-13.69999981,11.80000019,12,1695,11.69999981,24520,13.19999981,30.60000038,41.5,27.39999962,97.99738312,0.050316997,49.71319199
Rock,NE,,,2,2019,-17,8.600000381,9.600000381,1473,10.10000038,23475,20.70000076,16.39999962,59.59999847,23.60000038,99.90093994,0,48.88558578
Saline,NE,,,22,12715,-3.599999905,9.600000381,10.89999962,2400,12.60000038,29246,15.5,42.09999847,30.20000076,27.29999924,98.6000824,0.125835627,45.34014893
Sarpy,NE,5920,,445,102583,24.60000038,3,1.799999952,2597,25.39999962,38315,0.899999976,26.39999962,50.40000153,22.79999924,91.35237122,5.20164156,39.58160782
Saunders,NE,,,25,18285,-1.299999952,7.900000095,8,1788,12,30196,17.39999962,27.39999962,44.09999847,28,99.29997253,0.082034454,50.05195618
Scotts Bluff,NE,,,49,36025,-4.599999905,8.699999809,7.400000095,4431,13.89999962,26374,5.400000095,27.89999962,48.29999924,23.5,91.10895538,0.194309503,41.4906311
Seward,NE,,,27,15450,-1.299999952,8,7.900000095,2309,14.80000019,32078,13.69999981,30.70000076,44.09999847,24.89999962,99.24919128,0.129449844,44.7119751
Sheridan,NE,,,3,6750,-13,10.89999962,9.899999619,3656,15.5,23711,20.10000038,17.89999962,56.70000076,25.10000038,91.85185242,0.044444446,44.38518524
Sherman,NE,,,6,3718,-13.39999962,11,10.30000019,1466,11.39999962,21602,30.89999962,29.89999962,38.79999924,30.60000038,99.51586914,0,51.07584763
Sioux,NE,,,1,1549,-16.70000076,9,7.199999809,256,17.79999924,22054,39.90000153,18.5,55.5,25.70000076,97.4822464,0,51.77533722
Stanton,NE,,,14,6244,-5.599999905,6,6.199999809,1238,7.599999905,28607,23.10000038,19.39999962,49.70000076,30.70000076,98.76681519,0.368353605,41.04740524
Thayer,NE,,,11,6635,-14.19999981,12.39999962,13.60000038,1269,10.19999981,24720,21.20000076,27.10000038,40.79999924,31.60000038,99.39713287,0.060286362,51.28862
Thomas,NE,,,1,851,-15.39999962,8.600000381,6.199999809,1748,11.39999962,19236,21.20000076,14.69999981,60.5,24.60000038,99.52996826,0,54.99412537
Thurston,NE,,,18,6936,-3.599999905,7.699999809,6,286,8.800000191,21089,14.30000019,38.29999924,39.79999924,21.60000038,55.6660881,0.115340255,32.54037094
Valley,NE,,,9,5169,-11.10000038,11,12,2454,11.60000038,23945,18.60000038,27.60000038,45.29999924,26.79999924,99.18746185,0.116076611,50.10640335
Washington,NE,5920,,43,16607,9.5,7,6.599999905,1790,15.39999962,34887,14.19999981,25.39999962,48.59999847,25.89999962,98.77159882,0.511832356,50.0210762
Wayne,NE,,,21,9364,-3.799999952,6.699999809,7.300000191,1672,19.79999924,26027,15.80000019,22.5,51.70000076,25.5,98.85732269,0.427167863,43.80606461
Webster,NE,,,7,4279,-14.10000038,12.89999962,13.80000019,2038,10.30000019,22167,20,27.60000038,43,29,99.4624939,0.023369946,52.86281967
Wheeler,NE,,,2,948,-12.19999981,7.900000095,6.900000095,1046,12.10000038,25729,40.70000076,19,53,27.39999962,99.68354797,0,48.94514847
York,NE,,,25,14428,-2,8.699999809,8.300000191,2534,13,30681,13.80000019,19.79999924,54,26,98.53063202,0.616856098,48.59994507
Churchill,NV,,,4,17938,35.40000153,7.900000095,4.900000095,2129,13.10000038,33043,6.599999905,23.10000038,49.40000153,25.60000038,89.352211,1.13167572,42.71936798
Clark,NV,4120,,107,741459,82.59999847,7.199999809,3.299999952,7122,13.80000019,35172,0,41.09999847,32.20000076,24.89999962,81.28001404,9.540379524,40.83597183
Douglas,NV,,,44,27637,60.29999924,8.600000381,3.5,0,20,38200,1,25.89999962,40.79999924,31.79999924,94.54716492,0.311177045,54.79972458
Elko,NV,,,2,33530,116.3000031,3.700000048,2.400000095,2605,13.30000019,38900,2.200000048,23.29999924,43.70000076,30.39999962,86.40023804,0.793319404,35.56814957
Esmeralda,NV,,,0,1344,71.80000305,7.199999809,3.799999952,2509,11.10000038,30764,5.699999809,20.20000076,37.79999924,37.70000076,87.12797546,0.520833313,43.45238113
Eureka,NV,,,0,1547,30.10000038,5.800000191,2.5,2300,13.60000038,36190,13.69999981,18.70000076,47.79999924,31,93.21266937,0.323206216,44.60245514
Humboldt,NV,,,1,12844,50.70000076,4.900000095,2.400000095,3746,12.19999981,37027,4.699999809,23,42.70000076,32.59999847,83.78231049,0.630644679,27.42914963
Lander,NV,,,1,6266,64.19999695,3.799999952,2.099999905,2644,10.80000019,37515,1.700000048,21.20000076,44.40000153,32.70000076,90.37663269,0.143632308,31.79061508
Lincoln,NV,,,0,3775,0.200000003,9.399999619,6.5,1066,13.10000038,26892,1.600000024,27.5,47.90000153,21.20000076,94.17218781,2.145695448,49.19205475
Lyon,NV,,,11,20001,63.79999924,10.30000019,4.800000191,0,9.399999619,28745,3,30.20000076,38.09999847,29.5,91.93040466,0.329983503,46.0177002
Mineral,NV,,,2,6475,-0.100000001,8.600000381,4.5,2371,9.100000381,32484,1.100000024,34.40000153,34.79999924,28.20000076,79.41312408,5.420849323,40.78764343
Nye,NV,4120,,1,17781,115.5999985,9,3.299999952,863,9.5,34196,1.200000048,31.89999962,34.20000076,31.20000076,92.19391632,1.636578321,45.11557388
Pershing,NV,,,1,4336,30,7.099999905,4.5,4427,7.199999809,31267,4.900000095,29.79999924,41.09999847,27.39999962,86.78505707,0.299815506,36.11623764
Storey,NV,,,10,2526,68.19999695,6.400000095,4,2928,17.60000038,36853,1.5,32.09999847,30.20000076,36.20000076,94.61599731,0.31670624,60.13460159
Washoe,NV,6720,,42,254667,38.70000076,6.699999809,3.599999905,6921,20.70000076,38225,0.100000001,34.40000153,37.20000076,27,88.38796997,2.230363607,45.02782059
White Pine,NV,,,1,9264,17.20000076,7.300000191,4.5,3284,11.39999962,33586,2,36.29999924,32.29999924,28.70000076,91.25647736,2.02936101,40.26338577
Carson City city,NV,,,299,40443,33.79999924,9.600000381,5.400000095,0,16.29999924,36778,0,32.09999847,38.79999924,27.60000038,90.72769165,1.725885868,46.49259567
Belknap,NH,,,123,49216,14.80000019,8.100000381,5.599999905,5530,20.5,36260,0.800000012,33.5,42.09999847,23.79999924,99.13036346,0.136134595,51.04234314
Carroll,NH,,,39,35410,29.79999924,9.5,6.599999905,3643,23.39999962,32308,1.399999976,33.40000153,40.09999847,25.5,99.26574707,0.186388031,61.32448578
Cheshire,NH,,,100,70121,13.69999981,7.400000095,5.699999809,2314,23.89999962,36556,0.5,46.29999924,34,19.10000038,98.97747803,0.295204014,46.35558701
Coos,NH,,,19,34828,-2.200000048,9.399999619,7.099999905,1730,11,31593,0.699999988,41.5,33.29999924,24.5,99.23912048,0.106236361,45.414608
Grafton,NH,,,44,74929,14.89999962,6.900000095,5.5,3620,26.39999962,35489,0.899999976,42.20000076,36.90000153,20,97.95272827,0.53917706,48.61802673
Hillsborough,NH,1123,,388,336073,22.89999962,5.900000095,4.400000095,3836,26.39999962,46249,0.200000003,37,39,22.79999924,97.24702454,0.892960727,47.03025818
Merrimack,NH,,,128,120005,22,6.400000095,5.699999809,3136,25.39999962,41018,0.800000012,41.5,37.5,20.10000038,98.81254578,0.375817686,49.08462143
Rockingham,NH,1123,,354,245845,29.29999924,5.400000095,3.799999952,2979,25.89999962,46942,0.400000006,35.70000076,38.20000076,25.20000076,97.70505524,0.946124613,50.42404938
Strafford,NH,1123,,284,104233,22.5,6.199999809,4.5,3516,21.70000076,38148,0.400000006,44.59999847,33.70000076,20.79999924,98.15317535,0.551648736,45.66212082
Sullivan,NH,,,71,38592,6.099999905,8.600000381,6.099999905,2646,16.5,33306,0.800000012,44.40000153,35.40000153,19.20000076,99.03865814,0.165837482,46.21683121
Atlantic,NJ,6162,560,409,224327,18.20000076,8.300000191,6.199999809,11176,16.39999962,40602,0.300000012,43.90000153,38,17.60000038,76.7130127,17.41386414,40.25284576
Bergen,NJ,5602,875,3565,825380,-1.200000048,9.100000381,6.199999809,3442,31.70000076,57640,0,42.40000153,44.20000076,12.89999962,86.97896576,4.850008488,48.84259415
Burlington,NJ,6162,6160,494,395066,9.699999809,6.699999809,4,3287,23.60000038,47641,0.400000006,42,36.79999924,20.39999962,82.19664764,14.3127985,43.88051605
Camden,NJ,6162,6160,2284,502824,7.699999809,7.400000095,4.800000191,6897,21,41961,0,49.70000076,31.89999962,17.60000038,76.63715363,16.24127007,41.94032288
Cape May,NJ,6162,560,380,95089,17.70000076,11.60000038,8.5,8171,17.20000076,35476,0.5,35.5,44,20.10000038,92.64688873,5.609481812,51.37923431
Cumberland,NJ,6162,8760,283,138053,4.199999809,7.900000095,5.599999905,6545,10.80000019,34571,0.699999988,42.59999847,36.90000153,19,73.49858093,16.89061356,37.75071716
Essex,NJ,5602,5640,6124,778206,-9.100000381,7.300000191,5.400000095,9674,24,42150,0,57.09999847,32.20000076,9.699999809,51.14635468,40.63988113,35.57644272
Gloucester,NJ,6162,6160,729,230082,18.5,6.800000191,4,4220,18.10000038,44216,0.699999988,40.59999847,35.70000076,23.10000038,89.31989288,8.664301872,45.47031021
Hudson,NJ,5602,3640,11883,553099,-0.400000006,7.5,5.199999809,7309,19.70000076,35250,0,53.90000153,35.90000153,7.900000095,68.8144455,14.42237282,33.45820618
Hunterdon,NJ,5602,5015,260,107776,28.10000038,5.599999905,3.900000095,1912,34.59999847,61132,2.700000048,28.60000038,46.59999847,23.60000038,96.28117371,2.057044268,50.07979584
Mercer,NJ,5602,8480,1450,325824,6.400000095,7.800000191,5.199999809,6162,29.5,48490,0.200000003,49.09999847,34.70000076,15.5,75.08839417,18.86939049,44.58235168
Middlesex,NJ,5602,5015,2204,671780,14.89999962,7.599999905,4.199999809,4530,26.5,51835,0.100000001,45.20000076,38.09999847,15.80000019,81.87293243,7.983119488,42.46494293
Monmouth,NJ,5602,5190,1199,553124,12.5,7.300000191,5.400000095,4017,28.39999962,53590,0.200000003,38.20000076,44.20000076,17.10000038,87.37226868,8.538591385,48.11145401
Morris,NJ,5602,5640,913,421353,5,6.199999809,4.400000095,2872,36.70000076,62749,0.200000003,32.29999924,51.79999924,15.5,91.77127075,2.964497805,49.65717697
Ocean,NJ,5602,5190,689,433203,26.70000076,12.89999962,10.30000019,3996,15.30000019,39797,0.200000003,34.90000153,44.40000153,19.29999924,95.26919556,2.778143167,49.91724396
Passaic,NJ,5602,875,2466,453060,1.899999976,7.400000095,5.5,5812,18.70000076,43073,0,42.5,43.09999847,13,71.85140991,14.58460236,36.39429474
Salem,NJ,6162,6160,193,65294,0.699999988,8.600000381,6,3747,11.80000019,38294,2.299999952,36,37.09999847,26,83.30627441,14.6521883,42.78340912
Somerset,NJ,5602,5015,822,240279,23.29999924,6.599999905,4.199999809,3444,38.29999924,62255,0.300000012,35.5,46.40000153,17.39999962,87.97439575,6.169494629,50.28030014
Sussex,NJ,5602,5640,259,130943,16.10000038,5,3.900000095,2415,24.89999962,53040,1.399999976,25.89999962,51.70000076,22,97.6233902,0.948504329,43.57926559
Union,NJ,5602,5640,4776,493819,-2.099999905,8.899999619,6.099999905,6112,25,48862,0,46,41.79999924,11.39999962,74.40296936,18.79372787,42.54838181
Warren,NJ,5602,5640,262,91607,10.89999962,7.699999809,5.599999905,2214,19.60000038,45770,1.5,31.29999924,44.5,23.79999924,97.18471527,1.421288729,45.30439758
Bernalillo,NM,200,,428,480577,18.79999924,6.400000095,4.099999905,10500,26.70000076,32652,0,45.29999924,38.5,15.60000038,76.87529755,2.74649024,41.76188278
Catron,NM,,,0,2563,-6.900000095,9.399999619,5.900000095,573,18.70000076,22278,5.800000191,29.89999962,49.59999847,18.60000038,97.8540802,0.273117453,60.59305573
Chaves,NM,,,10,57849,14.60000038,8.199999809,6.400000095,0,14.30000019,24889,1.399999976,33.70000076,46.90000153,19,82.61162567,2.069180012,32.66780853
Cibola,NM,,,5,23794,-21.5,5.199999809,3.200000048,2785,8.800000191,18716,0.400000006,53.09999847,32.59999847,13.5,58.41388702,0.802723348,26.41001892
Colfax,NM,,,3,12925,-4.900000095,9.100000381,7.199999809,5417,14.69999981,24024,3.200000048,49.90000153,33.09999847,16.70000076,82.76209259,0.340425521,40.44874191
Curry,NM,,,32,42207,8.399999619,6,4.800000191,3274,13.69999981,24125,2.099999905,29.29999924,54.09999847,16.29999924,75.58935547,6.892221451,29.93105316
De Baca,NM,,,1,2252,-8.100000381,11.39999962,11.10000038,0,11.39999962,19464,14.30000019,38.09999847,44.40000153,17.20000076,93.5612793,0.088809945,52.61989212
Dona Ana,NM,4100,,39,135510,52.20000076,5.5,3.299999952,6487,21.89999962,24720,1,45,36.90000153,17.39999962,91.08847809,1.602833748,32.63006592
Eddy,NM,,,12,48605,6.800000191,8.399999619,6.800000191,3778,10.89999962,27310,1.700000048,40.70000076,40.20000076,18.79999924,81.46692657,1.699413657,37.44882202
Grant,NM,,,7,27676,9.199999809,8.399999619,5.699999809,4110,16.39999962,24363,0.899999976,54.5,28.39999962,16.39999962,93.02283478,0.495013744,37.133255
Guadalupe,NM,,,1,4156,-9.300000191,6.800000191,6.900000095,0,6.099999905,15505,4.400000095,58.29999924,32.90000153,8.199999809,74.01347351,0.288739175,50.5774765
Harding,NM,,,0,987,-8.699999809,11.10000038,9.699999809,714,15.69999981,22865,22.20000076,39.5,46,14.5,79.73657227,0.202634245,68.69300842
Hidalgo,NM,,,2,5958,-1.600000024,6.5,5,0,11.69999981,27090,3.900000095,43,37.59999847,19.10000038,91.59114075,0.184625715,38.85531998
Lea,NM,,,13,55765,1.200000048,6.400000095,4.199999809,6259,11.5,26620,0.899999976,30.89999962,48.59999847,19.79999924,82.16085052,4.682148457,29.24952888
Lincoln,NM,,,3,12219,19.29999924,9.800000191,5.800000191,5119,16.10000038,23988,2.400000095,29.5,45.59999847,24.39999962,91.45593262,0.531958401,47.93354797
Los Alamos,NM,7490,,166,18115,3.299999952,6.800000191,2.400000095,1902,53.40000153,60798,0,36.59999847,40.59999847,22,94.19818115,0.529947579,58.74689484
Luna,NM,,,7,18110,26.5,12.19999981,8,5918,11.10000038,17374,1.5,42,34.5,23,89.98895264,1.397018194,34.63280106
McKinley,NM,,,12,60686,15.30000019,3.700000048,2.599999905,13444,11.10000038,17861,0.899999976,60.59999847,30.39999962,8.399999619,21.90785408,0.48610881,25.59239388
Mora,NM,,,2,4264,1.299999952,8,6.699999809,827,14.19999981,17853,15.19999981,64.19999695,27.60000038,7.800000191,56.82457733,0.046904314,56.77767181
Otero,NM,,,8,51928,16.10000038,5.800000191,3.299999952,5200,15,25409,1,33.20000076,46.20000076,20.10000038,79.55823517,5.305422783,31.20281982
